gene,log2FC,pvalue
203474_at,-1.8646816634694448,6.023884906830402e-13
203476_at,-1.3866397533570858,1.7388409967437764e-11
203485_at,-1.3351377308851742,0.00014084090912665564
203496_s_at,-1.0235154946560687,0.0004330615861716676
203509_at,-1.0679785968758573,6.192291412770198e-10
203510_at,1.4107560372704846,6.2644275108507e-05
203513_at,-1.0052634749246376,1.0646440044557667e-19
203535_at,1.9421699534118932,0.002324148394721948
203554_x_at,1.9019756864894486,5.036380754041736e-13
203560_at,1.811734820498767,5.444488089764097e-09
203570_at,-1.5062936311318165,3.6162667204075244e-12
203571_s_at,-3.8127083392710324,6.201983685550983e-22
203574_at,1.5549085091805939,1.3409329806415198e-09
203588_s_at,1.1376549630035617,2.9148726388929392e-08
203612_at,1.129882989860234,6.052667905136002e-17
203625_x_at,1.824067895313787,1.7608127826225072e-21
203626_s_at,1.1220558106330496,1.9893062889197647e-10
203627_at,-1.429403126884079,1.6023127479929633e-05
203628_at,-1.9240176377089622,1.249839409877912e-06
203632_s_at,1.936184738284462,9.900014446737408e-11
203636_at,2.2919910413812,9.842642702878226e-12
203637_s_at,2.2006843738010424,2.5674173379675218e-11
203638_s_at,1.6369162537681543,0.0001360167605256845
203639_s_at,1.2860382680186353,0.0028628896429322864
203645_s_at,1.2817132036174321,1.691345877926485e-05
203666_at,-1.0668138942175922,0.00010486770486580602
203682_s_at,-1.5610657878870926,9.361509941614254e-12
203685_at,-1.9171613866812827,8.59689427994534e-06
203687_at,1.44182233488627,2.5225517786626816e-09
203692_s_at,1.2409719539599902,7.965618523215147e-18
203693_s_at,1.4763383228281732,1.850226513737053e-20
203697_at,-1.2141051082488374,0.00032895188794060485
203699_s_at,-1.30081471005755,0.0005448526623756764
203702_s_at,2.8782297560975616,8.162921823447186e-24
203705_s_at,1.7180046231844335,1.031264844567772e-11
203706_s_at,1.2230976294875298,3.3580889535379704e-08
203710_at,-1.5138149410797466,2.4220617623793436e-12
203712_at,1.5712608413263922,5.4614785144796115e-18
203713_s_at,-1.0261026253768142,1.2656637287314618e-06
203722_at,-1.9861022060838591,8.935721348704234e-10
203726_s_at,-1.2231423677719921,0.0027745539031395787
203744_at,1.1577915182241707,6.419742607277878e-07
203746_s_at,1.1311750205535773,4.231312189180065e-12
203749_s_at,-1.8032277555494653,7.249511201310668e-14
203755_at,1.889590060290491,3.048594920884021e-11
203757_s_at,-4.164587056042752,1.3114987960444923e-08
203758_at,-1.004503411893669,3.8257526569338583e-07
203764_at,2.5578471334612196,3.97376395183414e-12
203766_s_at,-1.10434226637435,3.92656892900284e-06
203767_s_at,-1.5602005700191839,1.1852972129333727e-06
203771_s_at,-1.4865662784324476,1.4281534315856006e-11
203773_x_at,-1.0980764209372431,2.0740705730926315e-10
203780_at,1.3304560591943009,4.884412496080209e-07
203786_s_at,1.0441362345848173,5.745736406167159e-05
203787_at,-1.0785066758015889,1.0395548981919628e-07
203788_s_at,-1.5132653247465058,8.834126510855135e-11
203789_s_at,-2.857096212661003,1.750498731819458e-17
203792_x_at,-1.5692670567278713,5.947706129618208e-08
203793_x_at,-1.1950370430254855,3.840054498157118e-06
203797_at,1.0941190243902437,0.0010057231469530901
203805_s_at,1.613701578514661,1.0383214845052155e-18
203806_s_at,1.8670132803507817,2.4794375342138352e-23
203815_at,-1.3363240668676344,0.0036897712634628393
203819_s_at,2.264458479035352,3.436534018629184e-09
203820_s_at,1.9140558043299536,2.3175744300512116e-08
203828_s_at,1.5490149191559333,8.417492357973128e-08
203835_at,-1.4988707700739914,7.66138444741131e-11
203868_s_at,1.0244628172101962,0.00048801354125788457
203876_s_at,-1.8197101507262268,2.8369784018231143e-07
203878_s_at,-1.6422148698273507,4.804951763434166e-07
203881_s_at,2.0241006768977794,2.9375848794410847e-09
203887_s_at,-1.0107444861605916,6.084454564885461e-05
203909_at,1.6110750589202523,3.809632821855114e-14
203915_at,1.2157609043573565,0.03160200816064715
203919_at,-1.1826173938065212,2.484554030505182e-07
203921_at,1.7531835269936966,3.939078802605025e-13
203922_s_at,1.339040227459578,1.4870947414321026e-06
203924_at,1.2554058755823516,0.00014547281632416937
203928_x_at,-2.3420676815565913,2.0674103706213088e-08
203929_s_at,-2.2288597204713634,3.248105062905723e-08
203946_s_at,1.232686949849274,4.449384869897442e-06
203951_at,-1.0235630802959719,0.0003426587105609652
203961_at,-2.070697676075638,3.539044373762725e-09
203962_s_at,-1.8586664976705949,2.04168713405618e-08
203963_at,-4.927585741298987,4.584511704925496e-20
203964_at,1.0003514963003557,6.043952436607335e-10
203968_s_at,1.1382302795286376,0.007980742414353242
203975_s_at,1.1722698684571116,1.8789967219077707e-11
203976_s_at,1.2104470156207174,5.3426532150431937e-11
203980_at,-2.079371055083584,0.0003446544934982744
203987_at,1.366294601260618,2.845294483545208e-06
203988_s_at,-2.0446896108522896,1.7694276646204697e-19
203989_x_at,-1.1603469361468886,5.292123407896335e-13
203998_s_at,-1.198495006851192,0.00044178496952771714
203999_at,-1.8208939956152363,2.793832922674505e-05
204012_s_at,-1.0851646560701562,1.9967332792135595e-15
204014_at,-2.9470627377363643,7.037349374697668e-18
204015_s_at,-2.4764602274595777,5.722582234832673e-15
204023_at,1.345721847081391,2.6740281484466662e-17
204030_s_at,1.8510096135927654,1.0786310638523582e-16
204033_at,2.2919902055357637,2.3280224988896024e-12
204036_at,-1.71812083310496,5.374458238345194e-10
204045_at,-1.4855683283091246,1.3407830860961439e-13
204051_s_at,-2.3079567470539866,5.169228162344415e-08
204052_s_at,-2.4379979720471363,1.871588975619571e-09
204058_at,1.7403477254042201,1.8359972893540976e-06
204059_s_at,2.1157943080295993,2.2904198296594354e-07
204060_s_at,2.0776800904357344,6.696469372785203e-21
204061_at,2.7099054316251037,4.166661176456678e-23
204067_at,-1.8974442696629197,4.4667764133682637e-20
204069_at,-1.395831488078926,7.76187033918553e-09
204070_at,-1.5945125486434648,1.0953516685977708e-05
204072_s_at,-2.3212038531104415,1.595336768362129e-17
204086_at,2.8252023091257876,8.020004221757942e-09
204092_s_at,1.8236102685667301,1.3106613598036314e-09
204114_at,-1.2892416360646752,1.399268712910763e-08
204116_at,1.014753310496026,0.006705039643237397
204126_s_at,2.075889090161689,2.5567953143407067e-13
204127_at,1.2204345327486976,3.800285155916291e-09
204128_s_at,1.5556264839682088,1.736087896862884e-08
204135_at,-1.1818342641819672,6.789258926043655e-08
204139_x_at,-1.0882761167443142,2.4636286008523303e-15
204146_at,2.4219646231844356,5.390202217775339e-22
204147_s_at,1.218849468347492,2.6600272651169958e-14
204159_at,1.507473891477117,4.00030055577944e-12
204162_at,2.556093200876952,2.1307250504552305e-17
204170_s_at,1.5024637654151825,6.452201135582716e-12
204179_at,-1.2473990298711986,5.941716323491648e-05
204197_s_at,1.7408451548369417,2.0598331203952804e-11
204198_s_at,1.7995241682652772,1.7811886931575766e-09
204199_at,-1.8659748725678256,4.926881591791931e-14
204201_s_at,-1.3627350123321467,8.635793360696305e-12
204203_at,1.696168977802139,1.110666761819965e-14
204207_s_at,1.5348573746231846,3.3900481512214893e-13
204217_s_at,-1.0924748067963828,5.815802954888243e-07
204231_s_at,-1.2349591531926558,6.639134525466891e-10
204235_s_at,-1.2142613674979446,0.00018975238232059351
204237_at,-1.123444847903535,6.289688064130226e-05
204240_s_at,1.5220392929569737,1.4572954877531557e-09
204241_at,-1.032626185256234,3.379263327301321e-05
204244_s_at,1.3525499397095073,7.234311735489077e-12
204259_at,3.0830439134009318,1.353155020857861e-12
204267_x_at,1.061183781858043,1.0888348882857335e-07
204268_at,2.366161652507537,1.3077973389305812e-06
204279_at,1.3276573554398468,0.00014447012799447662
204284_at,-2.8954055850918063,4.9090279595673285e-11
204285_s_at,1.094073200876954,0.0010135442505070625
204290_s_at,-1.144594332693888,1.7511703546020522e-08
204304_s_at,3.811349890380926,7.762972516591156e-09
204315_s_at,1.739354258701014,1.652181061315701e-15
204317_at,1.1870750260345302,1.4775234303721345e-13
204318_s_at,2.3541057412989863,2.0980845423300839e-13
204320_at,-1.154371888188546,0.00477133219743839
204337_at,-1.7208367169087433,4.960272250794978e-06
204341_at,1.3326807262263642,7.923181232707714e-08
204359_at,-1.4065479309399835,3.0672456512260745e-06
204364_s_at,-3.1235643710605654,4.1239047864008234e-14
204365_s_at,-1.8282540696081115,1.8851446150648808e-08
204368_at,-1.281892211564812,1.2485646234298435e-08
204378_at,-1.9105461468895588,6.953479511897545e-12
204379_s_at,-1.3169255659084662,0.0014031690622917624
204401_at,2.4132235050698823,4.1680751138338706e-11
204404_at,-1.6800163359824616,3.370026923770597e-05
204430_s_at,1.5456872485612498,2.2217248404508925e-09
204437_s_at,2.282572045765963,1.4200895957180176e-07
204439_at,1.4506121731981363,0.00022877661412984922
204444_at,1.8602853439298448,6.660428552118093e-11
204447_at,1.0970135215127437,1.5900006173885506e-11
204455_at,-1.5301663633872304,0.0011838775370863932
204462_s_at,-1.150015519320362,1.7132431388247337e-06
204463_s_at,-1.6592960372704848,3.128097444478375e-09
204464_s_at,-1.464339676623732,1.4462127940330898e-09
204470_at,1.7308529923266653,2.5186377279571844e-05
204472_at,-1.222543718827077,2.2123345293703418e-05
204475_at,1.643067793916142,0.011266197142481619
204485_s_at,-1.1339449821868985,4.943562255963266e-06
204493_at,1.4526375993422835,1.4064605270031967e-08
204497_at,-1.2298161825157568,1.3551459650215453e-07
204500_s_at,1.4974533104960264,8.745357107315445e-17
204508_s_at,-4.638688270759112,1.2797536028438457e-21
204510_at,1.8905215401479856,1.6537908362807623e-12
204521_at,1.3151938805152095,8.306295002116634e-09
204529_s_at,1.2038580707043023,6.709779824999783e-06
204533_at,2.1327857138942203,5.387985698621374e-06
204537_s_at,1.749123757193753,0.00038024885528304526
204540_at,-2.472842449986296,9.630765266746822e-07
204541_at,-1.6010277391066041,4.435330743700914e-07
204542_at,-1.8179050698821593,1.3363159948708263e-07
204558_at,1.6129417895313787,6.72368931486641e-24
204560_at,1.1016746916963553,0.0005233744994246996
204567_s_at,-1.1355146396272966,1.1010714201955454e-09
204570_at,-1.1919157029323122,1.209705455934083e-07
204573_at,-1.6117342532200594,9.517938003372644e-17
204579_at,-1.353572901616881,0.0007497450583585627
204580_at,3.869235760482324,5.0188961456975e-14
204589_at,-1.2656711756645649,1.0320561132203691e-07
204600_at,1.1155814332693872,2.5488739357247773e-08
204603_at,2.22620093724308,2.1494634662638757e-16
204607_at,-1.9799290594683476,2.718371940754497e-05
204613_at,1.57086402850096,9.549387130049128e-14
204619_s_at,-1.7469583091257874,3.202797648438627e-11
204620_s_at,-1.4087963387229383,9.158314667418576e-10
204621_s_at,-1.48468254316251,9.312369603192866e-07
204622_x_at,-1.4371759797204708,4.042925392094077e-06
204623_at,-5.644695530008222,1.0443477433436237e-22
204624_at,-2.216834856124965,1.0655545039663517e-08
204629_at,1.4179752343107697,3.7061255249968157e-14
204641_at,2.0647631214031232,5.757395479383419e-11
204649_at,1.084175448067965,3.567188276891667e-08
204653_at,-1.0813190545354914,1.3430320810674393e-07
204654_s_at,-1.091389682104687,1.1250975073510237e-07
204655_at,1.1528906960811192,0.0013447494746608192
204667_at,-5.462545511098931,1.5209431364159566e-40
204675_at,2.061850104138119,2.436080038897501e-09
204682_at,-1.170439290216498,3.2200069895213523e-09
204683_at,1.1373881967662367,1.163863549985305e-07
204686_at,-1.2594386818306376,2.3337036292771463e-06
204693_at,1.032758029597149,4.5367649459117157e-07
204695_at,1.5670941984105218,2.0890578618148826e-17
204699_s_at,1.1289123129624565,3.994076092794192e-15
204700_x_at,1.1878477911756669,2.484567421712525e-12
204702_s_at,2.4296000575500125,3.0556020919695216e-16
204703_at,-1.2283347355439869,2.8054474317532207e-13
204709_s_at,2.154321167443137,4.8582254622107944e-14
204718_at,1.183972713072074,7.513443672986564e-06
204719_at,-1.421256341463415,0.000623529997570766
204720_s_at,1.2349321731981355,4.910813756440916e-05
204724_s_at,2.373101337352699,2.3082517439837044e-12
204725_s_at,1.3052213181693624,2.9062504549724216e-16
204730_at,1.3948699424499855,3.063819112118497e-08
204733_at,3.5737098958618803,1.260891079824694e-12
204734_at,1.1888064209372438,0.013043642178412451
204749_at,-1.192835234310769,1.8014689607831373e-06
204750_s_at,2.2729562126610023,1.2240519253882145e-13
204751_x_at,2.2568121019457372,6.410405735023803e-14
204767_s_at,1.4203992600712532,1.966057261351679e-14
204768_s_at,1.7801445026034521,1.3005927244002748e-13
204769_s_at,1.3358881666209914,1.757721223153904e-10
204770_at,1.191960228007674,8.733526764397239e-11
204775_at,1.1556162154014817,2.1831723223342865e-12
204776_at,-2.1685144971225006,6.43713612353912e-08
204780_s_at,1.0065094902713057,0.00012709541260273204
204781_s_at,1.092369081940257,1.6573612028435654e-05
204792_s_at,-1.3206080021923814,7.357875278313463e-10
204798_at,-2.4787819457385574,1.5458745579944647e-13
204799_at,1.1150351383940809,7.77632471463443e-08
204800_s_at,-1.0152321540147993,5.847792559024788e-11
204817_at,1.3395750863250218,2.6833639773150297e-09
204819_at,1.3444417018361192,6.765756229579582e-13
204822_at,3.253812724033981,2.1896001183921057e-15
204823_at,-1.5993006549739648,6.576012784969246e-07
204825_at,2.299689440942725,6.768784779957225e-15
204838_s_at,-1.051122123869554,2.489480268386231e-10
204846_at,2.258224102493834,0.0006526205701781672
204855_at,2.80593588654426,1.9914357990865273e-08
204860_s_at,-1.5458764154562892,3.2235002711988996e-07
204861_s_at,-1.1890888133735267,7.737029563968075e-09
204862_s_at,-1.8564607152644577,1.1993762492971772e-17
204863_s_at,-2.141398616059197,1.1118500779784302e-12
204881_s_at,-1.210999843792818,7.639491830176825e-11
204885_s_at,2.6910747793916148,9.126895065717718e-15
204886_at,1.1826337462318444,6.102600214810604e-20
204887_s_at,1.799341877226638,9.433633088957041e-14
204894_s_at,-1.5526524280624834,1.4133472369041163e-10
204899_s_at,1.1419134831460687,2.7011772165234764e-12
204900_x_at,1.388744318991506,2.773572202279439e-13
204913_s_at,1.5885242888462585,0.004232208333985926
204914_s_at,1.7294540750890661,0.0021346203934013057
204939_s_at,-1.1640858646204428,0.00011849399398519936
204941_s_at,-1.7167846971773089,1.8573874017103605e-05
204942_s_at,-2.2427872869279266,1.2551224540414246e-06
204948_s_at,-1.3267560811181154,4.7654366997357005e-05
204951_at,-2.0389688983283083,2.2345097601171957e-07
204955_at,-1.3457974513565354,1.5870536984816963e-05
204956_at,1.1690615976979997,3.395260040875481e-11
204962_s_at,2.827721233214576,7.190485020439397e-15
204975_at,-1.0088484050424782,1.062401069345707e-08
204981_at,-1.256988980542614,1.803715611153792e-10
204984_at,-1.2760108358454376,0.00010434657451829972
204992_s_at,1.008594869827352,6.487002159818249e-06
205005_s_at,1.6580870019183358,1.761937459071723e-12
205006_s_at,1.5791535982460951,2.781822365562559e-12
205009_at,-5.768594464236777,4.645795545254443e-16
205010_at,1.0582608906549744,1.777436919226631e-08
205011_at,-1.532580380926281,5.93762759119867e-08
205016_at,1.5155787174568376,1.904654620006336e-07
205019_s_at,-1.4252841984105222,1.3386245383106735e-11
205024_s_at,1.4036320224719088,2.6833626538967516e-09
205029_s_at,3.494826645656346,3.330510174601336e-11
205030_at,4.1683892655522055,4.033974242370583e-13
205034_at,1.1311428089887672,0.0003082431787805776
205040_at,1.1669973088517405,0.0009165638476875872
205041_s_at,1.444535724856125,0.0006638626584373359
205044_at,6.714107010139764,1.3851219666994615e-24
205046_at,2.619326242806249,2.667696496080751e-14
205053_at,1.08482030419293,1.979087162219104e-06
205059_s_at,-1.9520134804055909,2.9082171120825175e-13
205066_s_at,-3.2922512935050694,1.3980853128880722e-21
205074_at,-1.7305581721019454,1.141066985414922e-16
205081_at,-2.8679863716086587,2.2023212665554286e-15
205098_at,1.1650555522060841,2.300524734623714e-06
205109_s_at,1.2220958481775828,9.473520114258654e-11
205116_at,-1.5878653028226912,2.4914687979611535e-08
205117_at,-1.0840697670594697,3.5652623638563757e-06
205122_at,1.0886688901068773,1.7231482935020955e-06
205129_at,1.6926698766785409,4.8487046395057603e-20
205143_at,1.3465217511647034,1.3204428760064509e-05
205150_s_at,-2.2664263716086603,5.7837212961843565e-11
205151_s_at,-2.0769474129898606,3.0724118036097455e-11
205157_s_at,2.1486957056727887,1.0106064081709965e-06
205158_at,-1.8123926253768161,1.5996135270141012e-09
205159_at,1.3093531268840772,0.0003636010639603841
205160_at,-1.9765035105508364,1.559881773885791e-17
205161_s_at,-2.074483061112633,2.264134950386745e-13
205167_s_at,1.2854444423129623,1.591459664000134e-12
205186_at,-2.3188758344751985,1.2711367533344749e-11
205198_s_at,-1.0878805727596603,3.886430206009929e-09
205199_at,1.0106105015072622,9.607574270179568e-05
205200_at,-1.199797174568376,2.176660825210941e-06
205201_at,-1.645932954234036,5.6558624665610626e-15
205204_at,1.4419813072074552,3.2886862454315647e-12
205205_at,1.3428240120580988,4.767737223930783e-13
205206_at,-1.3101268648944924,7.680314261376971e-06
205217_at,1.0464530063030972,1.9054842704931405e-13
205221_at,-1.146563488627021,0.000504972878150699
205225_at,-5.473952337626748,1.5750764152518948e-13
205226_at,-1.6694724965744028,1.2053725160375905e-07
205229_s_at,3.0571593532474646,1.9842466126336268e-14
205239_at,-3.478879775280898,3.775166357332615e-11
205240_at,1.913853959989038,1.9489066248931167e-20
205242_at,1.7149491504521803,0.004897252325728626
205248_at,-1.0637929816388052,1.781027159696125e-06
205250_s_at,-1.0124307180049321,1.0970903060400697e-15
205251_at,-1.2755472156755285,2.7235499596533927e-13
205258_at,-1.8378231351055074,7.770341483580342e-09
205267_at,1.0018638722937814,0.03202003898598385
205282_at,2.0883985694710874,2.006242869809066e-12
205284_at,1.2750990737188284,3.541331814949905e-16
205287_s_at,1.2034499397095102,1.1050988456844058e-06
205296_at,1.0533938394080575,4.694613538411313e-12
